date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:33:16	606/606	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202016%2018:10:47%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:33:26	792/792	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202016%2018:10:47%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:33:37	505/505	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202016%2018:10:47%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:33:47	756/756	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202016%2018:10:47%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:33:57	657/657	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202016%2018:10:47%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/icons/video.png	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:34:07	223/223	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202016%2018:08:11%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:34:18	168/168	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202016%2018:08:12%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:34:28	198/198	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202016%2018:08:10%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:34:39	126/126	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2006%20Dec%202016%2018:08:29%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/vc/blur.svg	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/vc/blur.svg	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:34:49	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2006%20Dec%202016%2018:10:28%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:34:59	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2006%20Dec%202016%2018:10:28%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:35:10	5924/5924	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2006%20Dec%202016%2018:10:28%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:35:20	5848/5848	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2006%20Dec%202016%2018:10:28%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:35:31	13215/13215	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2006%20Dec%202016%2018:10:28%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4)
08:35:42	2510/2510	---MCZ	200	added ('OK')	application/json	date:Tue,%2020%20Dec%202016%2023:35:14%20GMT	http://shg-oss.esy.es/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fshg-oss.esy.es%2Fportfolio%2Fwhite-and-black%2F	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-json/oembed/1.0/embed9906.json	(from http://shg-oss.esy.es/portfolio/white-and-black/)
08:35:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Dec%202016%2023:35:14%20GMT	http://shg-oss.esy.es/?p=119	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/index7737.html	(from http://shg-oss.esy.es/portfolio/white-and-black/)
08:35:43	794/794	---MCZ	200	added ('OK')	application/rss+xml	etag:%229de4ef5d983cc9534a1e2576b9d1c578%22	http://shg-oss.esy.es/portfolio/white-and-black/feed/	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/portfolio/white-and-black/feed/index.html	(from http://shg-oss.esy.es/portfolio/white-and-black/)
08:35:52	2702/2702	---MCZ	200	added ('OK')	text/xml	date:Tue,%2020%20Dec%202016%2023:35:25%20GMT	http://shg-oss.esy.es/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fshg-oss.esy.es%2Fportfolio%2Fwhite-and-black%2F&format=xml	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-json/oembed/1.0/embedbb1b	(from http://shg-oss.esy.es/portfolio/white-and-black/)
